time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,aqi
2021-11-28 08:00:00,16.5,84.0,0.0,7.9,91.93844800591914
2021-11-28 09:00:00,19.2,73.0,0.0,6.3,83.54014622034987
2021-11-28 10:00:00,21.6,64.0,0.0,7.6,97.08422114909622
2021-11-28 11:00:00,23.2,58.0,0.0,8.0,88.05197024027956
2021-11-28 12:00:00,24.2,55.0,0.0,7.4,87.07350976396044
2021-11-28 13:00:00,24.8,52.0,0.0,6.8,76.41575329684466
2021-11-28 14:00:00,25.0,50.0,0.0,6.3,64.81013834823266
2021-11-28 15:00:00,24.9,50.0,0.0,5.1,91.0429860026908
2021-11-28 16:00:00,23.9,60.0,0.0,2.6,83.22353278844
2021-11-28 17:00:00,23.0,56.0,0.0,5.3,70.94541339230368
2021-11-28 18:00:00,19.5,72.0,0.0,8.9,76.37702959613841
2021-11-28 19:00:00,18.7,73.0,0.0,9.8,80.27185748046713
2021-11-28 20:00:00,20.0,63.0,0.0,7.3,74.32486145188282
2021-11-28 21:00:00,18.2,72.0,0.0,7.6,86.50759050083984
2021-11-28 22:00:00,16.1,83.0,0.0,8.4,88.26041814437468
2021-11-28 23:00:00,14.9,87.0,0.0,9.7,73.59419790212202
2021-11-29 00:00:00,17.0,72.0,0.0,6.6,79.93241222665704
2021-11-29 01:00:00,17.0,69.0,0.0,6.2,93.0922554700519
2021-11-29 02:00:00,13.5,85.0,0.0,8.0,70.11565501960028
2021-11-29 03:00:00,13.1,87.0,0.0,6.9,92.21460736361081
2021-11-29 04:00:00,12.4,88.0,0.0,8.4,81.85132778517615
2021-11-29 05:00:00,11.6,92.0,0.0,8.9,89.47047296655121
2021-11-29 06:00:00,11.4,91.0,0.0,8.1,91.98720234306892
2021-11-29 07:00:00,11.9,91.0,0.0,5.4,96.38363893123334
2021-11-29 08:00:00,15.0,79.0,0.0,6.9,88.72131743176061
2021-11-29 09:00:00,18.3,67.0,0.0,6.0,82.54079166836405
2021-11-29 10:00:00,21.1,56.0,0.0,7.9,98.59732183400416
2021-11-29 11:00:00,23.1,46.0,0.0,11.0,85.51672935622297
2021-11-29 12:00:00,24.2,40.0,0.0,12.2,58.47448222447938
2021-11-29 13:00:00,24.8,37.0,0.0,12.7,73.93320786457815
2021-11-29 14:00:00,24.9,36.0,0.0,13.9,55.66768453296338
2021-11-29 15:00:00,24.5,37.0,0.0,15.0,55.90140103010295
2021-11-29 16:00:00,23.2,41.0,0.0,11.7,60.037822016719424
2021-11-29 17:00:00,20.5,53.0,0.0,8.7,63.44829586718305
2021-11-29 18:00:00,19.6,56.0,0.0,9.3,74.24590937151636
2021-11-29 19:00:00,18.8,59.0,0.0,10.2,67.58274206999744
2021-11-29 20:00:00,18.0,61.0,0.0,11.9,61.444879773463136
2021-11-29 21:00:00,17.4,62.0,0.0,12.9,55.199962610177664
2021-11-29 22:00:00,16.8,63.0,0.0,13.3,59.093777870239514
2021-11-29 23:00:00,16.1,65.0,0.0,13.8,55.27372979623852
2021-11-30 00:00:00,15.7,66.0,0.0,13.9,69.0859026991686
2021-11-30 01:00:00,15.3,69.0,0.0,14.2,63.02423107509182
2021-11-30 02:00:00,14.9,72.0,0.0,14.7,71.44141427263263
2021-11-30 03:00:00,14.4,76.0,0.0,14.7,85.7229050850274
2021-11-30 04:00:00,14.0,79.0,0.0,14.3,87.38863810098901
2021-11-30 05:00:00,13.0,86.0,0.0,12.2,85.34680621185662
2021-11-30 06:00:00,12.5,89.0,0.0,11.3,87.68074477726037
2021-11-30 07:00:00,12.7,88.0,0.0,12.4,98.93686631652201
2021-11-30 08:00:00,14.7,80.0,0.0,14.1,83.66383393304892
2021-11-30 09:00:00,17.4,69.0,0.0,13.4,75.07754689061913
2021-11-30 10:00:00,19.9,60.0,0.0,13.4,63.70821104041926
2021-11-30 11:00:00,22.1,52.0,0.0,14.0,71.62800274823579
2021-11-30 12:00:00,23.7,45.0,0.0,14.3,70.33560426834245
2021-11-30 13:00:00,24.5,40.0,0.0,13.9,57.36822482784676
2021-11-30 14:00:00,24.8,37.0,0.0,13.8,61.16375714622865
2021-11-30 15:00:00,24.5,37.0,0.0,13.0,56.22847054636484
2021-11-30 16:00:00,23.0,43.0,0.0,8.3,66.09890783559388
2021-11-30 17:00:00,20.1,57.0,0.0,7.6,54.02817684701356
2021-11-30 18:00:00,20.0,58.0,0.0,6.2,72.44286803424947
2021-11-30 19:00:00,18.9,63.0,0.0,6.9,81.04851636680625
2021-11-30 20:00:00,18.0,66.0,0.0,6.8,71.467316741021
2021-11-30 21:00:00,17.0,70.0,0.0,7.2,77.75616818827726
2021-11-30 22:00:00,15.9,75.0,0.0,8.0,73.56868291341898
2021-11-30 23:00:00,15.4,79.0,0.0,8.3,83.9478772334917
2021-12-01 00:00:00,14.4,83.0,0.0,8.7,82.38788867588354
2021-12-01 01:00:00,14.5,83.0,0.0,7.1,82.32441263468289
2021-12-01 02:00:00,14.1,85.0,0.0,7.4,100.13641133229265
2021-12-01 03:00:00,13.7,87.0,0.0,8.5,97.50792940285466
2021-12-01 04:00:00,13.6,86.0,0.0,7.8,88.90740694141506
2021-12-01 05:00:00,13.5,86.0,0.0,6.5,99.72047583487374
2021-12-01 06:00:00,13.4,87.0,0.0,5.4,102.55543507837943
2021-12-01 07:00:00,13.4,88.0,0.0,5.4,103.36706631402754
2021-12-01 08:00:00,15.7,78.0,0.0,4.6,85.18696301694672
2021-12-01 09:00:00,17.6,71.0,0.0,2.8,104.46665109535753
2021-12-01 10:00:00,19.6,64.0,0.0,2.8,90.22565831815663
2021-12-01 11:00:00,20.4,60.0,0.0,2.7,88.91930788536807
2021-12-01 12:00:00,21.0,56.0,0.0,5.0,102.54872332445817
2021-12-01 13:00:00,21.5,51.0,0.0,6.4,80.08111236286366
2021-12-01 14:00:00,21.9,48.0,0.0,8.2,69.22429373050653
2021-12-01 15:00:00,21.6,47.0,0.0,8.9,53.08963619985304
2021-12-01 16:00:00,20.7,54.0,0.0,6.1,84.06869676598573
2021-12-01 17:00:00,18.9,67.0,0.0,6.6,66.964676752664
2021-12-01 18:00:00,17.6,74.0,0.0,6.8,70.58947873414023
2021-12-01 19:00:00,17.4,76.0,0.0,5.7,78.15667835470926
2021-12-01 20:00:00,17.0,77.0,0.0,5.9,91.0002303702633
2021-12-01 21:00:00,16.8,76.0,0.0,7.1,85.16937671580469
2021-12-01 22:00:00,16.2,78.0,0.0,5.9,82.89868848975495
2021-12-01 23:00:00,16.1,78.0,0.0,8.8,82.82604314328835
2021-12-02 00:00:00,15.6,79.0,0.0,5.6,84.600829975146
2021-12-02 01:00:00,14.9,80.0,0.0,6.6,90.08665801302138
2021-12-02 02:00:00,14.9,80.0,0.0,7.1,90.6518870386907
2021-12-02 03:00:00,14.7,81.0,0.0,7.5,98.1167733445056
2021-12-02 04:00:00,14.6,82.0,0.0,8.6,97.70197991259191
2021-12-02 05:00:00,14.3,88.0,0.0,7.1,99.8537781109958
2021-12-02 06:00:00,14.1,90.0,0.0,7.2,94.56209692242103
2021-12-02 07:00:00,14.4,89.0,0.0,7.6,101.08369249628717
2021-12-02 08:00:00,15.8,83.0,0.0,7.1,93.87795379209794
2021-12-02 09:00:00,16.4,81.0,0.0,5.9,87.40698349374419
2021-12-02 10:00:00,17.7,75.0,0.0,9.2,83.04551528186718
2021-12-02 11:00:00,19.7,64.0,0.0,7.2,85.18077107255418
2021-12-02 12:00:00,19.4,65.0,0.0,7.9,87.84504031089698
2021-12-02 13:00:00,19.0,66.0,0.0,10.1,74.3282802593235
2021-12-02 14:00:00,18.7,68.0,0.2,10.7,64.22413884656649
2021-12-02 15:00:00,17.7,81.0,0.6,10.5,74.9288673588291
2021-12-02 16:00:00,17.1,84.0,1.2,11.3,71.9545188753641
2021-12-02 17:00:00,17.4,86.0,1.0,6.2,82.15698661725047
2021-12-02 18:00:00,17.1,86.0,0.6,4.9,90.18763043692476
2021-12-02 19:00:00,16.8,88.0,0.2,3.8,94.65858589556049
2021-12-02 20:00:00,16.4,82.0,0.1,4.2,81.40585048829658
2021-12-02 21:00:00,16.2,82.0,0.0,4.9,81.41367136940879
2021-12-02 22:00:00,15.8,87.0,0.0,6.0,79.69213884855544
2021-12-02 23:00:00,15.5,92.0,0.0,6.2,95.04968715638691
2021-12-03 00:00:00,15.4,95.0,0.0,8.9,98.69696165983486
2021-12-03 01:00:00,14.9,95.0,0.0,7.8,90.17519976692854
2021-12-03 02:00:00,14.8,92.0,0.0,8.6,90.08520694839586
2021-12-03 03:00:00,14.5,90.0,0.0,8.8,102.50455304925606
2021-12-03 04:00:00,14.1,92.0,0.0,7.0,100.8073291042514
2021-12-03 05:00:00,13.1,92.0,0.0,5.8,102.83127744539077
2021-12-03 06:00:00,12.8,93.0,0.0,5.4,92.64880535965474
2021-12-03 07:00:00,13.3,93.0,0.0,5.3,105.86872399673932
2021-12-03 08:00:00,14.6,90.0,0.0,9.2,86.32946974817803
2021-12-03 09:00:00,16.5,84.0,0.0,7.5,85.4389338494185
2021-12-03 10:00:00,18.6,75.0,0.0,7.1,87.80781986410385
2021-12-03 11:00:00,20.4,67.0,0.0,7.5,81.49522419815017
2021-12-03 12:00:00,21.5,61.0,0.0,7.6,80.18902304077557
2021-12-03 13:00:00,22.2,57.0,0.0,5.9,71.55779709897622
2021-12-03 14:00:00,22.6,56.0,0.0,4.7,88.41693504674454
2021-12-03 15:00:00,22.5,56.0,0.0,4.1,88.97717071359345
2021-12-03 16:00:00,21.5,72.0,0.0,2.4,74.39062035220962
2021-12-03 17:00:00,20.5,66.0,0.0,4.0,88.64201893082414
2021-12-03 18:00:00,19.9,68.0,0.0,1.8,80.23652049271945
2021-12-03 19:00:00,17.0,81.0,0.0,4.7,90.20664305003778
2021-12-03 20:00:00,15.8,86.0,0.0,6.8,81.9578922225304
2021-12-03 21:00:00,14.8,88.0,0.0,9.0,80.19979560054543
2021-12-03 22:00:00,14.9,86.0,0.0,7.3,82.7645373555223
2021-12-03 23:00:00,16.3,79.0,0.0,5.8,95.35457297028509
2021-12-04 00:00:00,15.3,82.0,0.0,6.6,79.6064544343302
2021-12-04 01:00:00,13.5,88.0,0.0,9.7,90.31900525397062
2021-12-04 02:00:00,13.9,87.0,0.0,6.6,101.11288167623225
2021-12-04 03:00:00,13.4,90.0,0.0,7.1,99.99980533528066
2021-12-04 04:00:00,12.9,91.0,0.0,6.8,113.19466615254484
2021-12-04 05:00:00,12.2,95.0,0.0,6.0,96.54334979324504
2021-12-04 06:00:00,11.6,96.0,0.0,6.1,107.11970428016011
2021-12-04 07:00:00,12.4,94.0,0.0,6.1,99.06334268492797
2021-12-04 08:00:00,14.7,86.0,0.0,8.6,101.37561628674958
2021-12-04 09:00:00,17.5,75.0,0.0,7.3,91.1666018014482
2021-12-04 10:00:00,20.1,63.0,0.0,8.9,80.9384400489681
2021-12-04 11:00:00,21.9,55.0,0.0,9.8,87.25662830992697
2021-12-04 12:00:00,23.0,50.0,0.0,9.3,72.24763694887287
2021-12-04 13:00:00,23.7,47.0,0.0,8.7,64.07393784888133
2021-12-04 14:00:00,24.0,45.0,0.0,7.6,69.8306423397886
2021-12-04 15:00:00,23.7,45.0,0.0,6.9,77.24994689863273
2021-12-04 16:00:00,22.2,57.0,0.0,4.7,88.87463855283951
2021-12-04 17:00:00,19.0,68.0,0.0,9.0,73.77906953876843
2021-12-04 18:00:00,18.8,68.0,0.0,6.9,85.64594999264358
2021-12-04 19:00:00,17.9,71.0,0.0,6.1,69.26893946134969
2021-12-04 20:00:00,17.0,74.0,0.0,6.4,76.57752303800457
2021-12-04 21:00:00,16.1,76.0,0.0,7.4,77.4266904524343
2021-12-04 22:00:00,16.5,72.0,0.0,5.6,82.32165452969775
2021-12-04 23:00:00,16.5,71.0,0.0,5.6,85.29167887893661
2021-12-05 00:00:00,15.9,73.0,0.0,6.2,91.14490113249025
2021-12-05 01:00:00,15.5,75.0,0.0,5.2,87.58542892437163
2021-12-05 02:00:00,13.9,86.0,0.0,7.1,93.31172523941676
2021-12-05 03:00:00,15.1,81.0,0.0,5.2,95.88951844796891
2021-12-05 04:00:00,15.8,79.0,0.0,4.7,91.51049833378234
2021-12-05 05:00:00,13.8,87.0,0.0,5.9,97.7352642174874
2021-12-05 06:00:00,13.4,88.0,0.0,8.8,92.74790772146507
2021-12-05 07:00:00,14.6,84.0,0.0,7.1,94.52536708603611
2021-12-05 08:00:00,16.6,78.0,0.0,8.7,91.02404385709056
2021-12-05 09:00:00,19.2,71.0,0.0,6.5,92.74009346453097
2021-12-05 10:00:00,21.6,61.0,0.0,4.6,88.52745817699358
2021-12-05 11:00:00,23.2,54.0,0.0,5.6,95.00307992936392
2021-12-05 12:00:00,24.2,49.0,0.0,7.5,71.11716002632377
2021-12-05 13:00:00,24.3,47.0,0.0,5.3,75.49118131063544
2021-12-05 14:00:00,24.2,45.0,0.0,5.2,97.5032698003098
2021-12-05 15:00:00,24.0,46.0,0.0,4.3,71.00073069632789
2021-12-05 16:00:00,22.5,67.0,0.0,3.5,75.63403847750108
2021-12-05 17:00:00,21.0,68.0,0.0,5.2,86.06745503544087
2021-12-05 18:00:00,20.6,69.0,0.0,4.9,66.82368545432777
2021-12-05 19:00:00,20.2,68.0,0.0,5.2,78.91920045062528
2021-12-05 20:00:00,20.9,63.0,0.0,0.7,103.05109567600479
2021-12-05 21:00:00,18.9,75.0,0.0,4.8,74.40711872617871
2021-12-05 22:00:00,19.0,76.0,0.0,9.1,65.6597730305739
2021-12-05 23:00:00,18.3,83.0,0.5,7.0,75.68370365622084
2021-12-06 00:00:00,17.9,88.0,0.8,7.7,94.31354487528104
2021-12-06 01:00:00,17.5,89.0,0.7,9.9,94.41901729757299
2021-12-06 02:00:00,17.1,92.0,0.1,5.7,94.75690631800258
2021-12-06 03:00:00,16.8,92.0,0.0,6.8,102.90936897435199
2021-12-06 04:00:00,15.6,94.0,0.0,6.8,109.29001841971157
2021-12-06 05:00:00,15.1,94.0,0.0,5.4,115.16385940817345
2021-12-06 06:00:00,14.4,96.0,0.0,6.4,99.7856809285932
2021-12-06 07:00:00,14.8,96.0,0.0,10.9,77.20713248347475
2021-12-06 08:00:00,15.8,93.0,0.0,3.7,99.13207867025984
2021-12-06 09:00:00,17.1,87.0,0.0,4.8,97.12425278179772
2021-12-06 10:00:00,19.2,77.0,0.0,3.1,97.1474563208034
2021-12-06 11:00:00,20.9,67.0,0.0,6.3,87.22056445061128
2021-12-06 12:00:00,22.0,61.0,0.0,7.1,91.25229008236681
2021-12-06 13:00:00,22.8,57.0,0.0,8.9,85.99047452284505
2021-12-06 14:00:00,23.2,53.0,0.0,10.9,69.11831231937865
2021-12-06 15:00:00,22.9,52.0,0.0,12.9,72.2675677797225
2021-12-06 16:00:00,21.8,56.0,0.0,10.7,70.67545423299426
2021-12-06 17:00:00,20.0,67.0,0.0,8.2,75.3641630965776
2021-12-06 18:00:00,19.4,70.0,0.0,9.6,79.24583699662189
2021-12-06 19:00:00,18.6,72.0,0.0,9.7,73.83838562420502
2021-12-06 20:00:00,17.6,76.0,0.0,9.5,89.84650290626095
2021-12-06 21:00:00,16.3,82.0,0.0,6.8,73.01929547979785
2021-12-06 22:00:00,15.2,88.0,0.0,6.6,83.10383160320802
2021-12-06 23:00:00,14.3,91.0,0.0,6.9,87.85884325735432
2021-12-07 00:00:00,14.1,91.0,0.0,6.3,95.06919456415686
2021-12-07 01:00:00,13.6,92.0,0.0,7.1,101.62430150149271
2021-12-07 02:00:00,13.2,93.0,0.0,7.4,94.13723576029783
2021-12-07 03:00:00,12.8,94.0,0.0,6.6,87.61927243389987
2021-12-07 04:00:00,12.6,95.0,0.0,8.2,102.12382623641147
2021-12-07 05:00:00,12.7,96.0,0.0,10.2,99.10514370425722
2021-12-07 06:00:00,12.6,94.0,0.0,10.5,79.21501511529507
2021-12-07 07:00:00,12.6,93.0,0.0,10.9,91.43880340556787
2021-12-07 08:00:00,14.2,87.0,0.0,12.6,75.09523614646436
2021-12-07 09:00:00,16.5,78.0,0.0,11.6,79.98732229792887
2021-12-07 10:00:00,19.0,68.0,0.0,12.6,72.48836324221132
2021-12-07 11:00:00,20.9,59.0,0.0,14.3,77.188430979465
2021-12-07 12:00:00,22.0,51.0,0.0,15.6,65.62583695015621
2021-12-07 13:00:00,22.7,45.0,0.0,15.8,51.593336364838585
2021-12-07 14:00:00,22.8,42.0,0.0,16.3,62.918487471652334
2021-12-07 15:00:00,22.5,41.0,0.0,16.3,44.57953071395965
2021-12-07 16:00:00,21.2,46.0,0.0,12.5,63.66061903397201
2021-12-07 17:00:00,18.7,58.0,0.0,9.1,64.04754443559749
2021-12-07 18:00:00,18.1,59.0,0.0,10.0,65.37328615323727
2021-12-07 19:00:00,17.2,62.0,0.0,10.3,71.84051435690706
2021-12-07 20:00:00,16.3,64.0,0.0,10.8,72.15496829409213
2021-12-07 21:00:00,15.4,66.0,0.0,10.5,79.96995499635027
2021-12-07 22:00:00,14.5,70.0,0.0,9.5,74.48724983325077
2021-12-07 23:00:00,13.7,72.0,0.0,8.7,80.91762941087417
2021-12-08 00:00:00,13.0,75.0,0.0,8.6,78.8833010446273
2021-12-08 01:00:00,12.4,78.0,0.0,8.0,87.15194384063732
2021-12-08 02:00:00,12.0,80.0,0.0,9.5,88.70386463751719
2021-12-08 03:00:00,11.6,82.0,0.0,10.2,85.85614761876934
2021-12-08 04:00:00,11.3,85.0,0.0,10.1,76.28441214308563
2021-12-08 05:00:00,11.3,90.0,0.0,10.9,92.3401651860864
2021-12-08 06:00:00,11.1,90.0,0.0,10.6,93.2943926429458
2021-12-08 07:00:00,11.2,89.0,0.0,10.9,84.86365457733447
2021-12-08 08:00:00,13.1,81.0,0.0,12.0,75.90995627922548
2021-12-08 09:00:00,15.6,72.0,0.0,10.9,93.91547060447772
2021-12-08 10:00:00,18.0,63.0,0.0,11.4,82.3975808777184
2021-12-08 11:00:00,19.9,55.0,0.0,12.2,72.03944744582579
2021-12-08 12:00:00,21.1,48.0,0.0,11.9,62.24323211942517
2021-12-08 13:00:00,21.9,44.0,0.0,11.7,61.69920614168799
2021-12-08 14:00:00,22.1,41.0,0.0,11.7,73.68059507896119
2021-12-08 15:00:00,21.9,41.0,0.0,11.6,63.959241638041526
2021-12-08 16:00:00,20.5,48.0,0.0,8.4,65.4501496021771
2021-12-08 17:00:00,17.0,62.0,0.0,8.1,75.93788030971764
2021-12-08 18:00:00,17.0,60.0,0.0,7.2,67.31667498933332
2021-12-08 19:00:00,16.0,63.0,0.0,7.1,84.5759569031077
2021-12-08 20:00:00,14.8,69.0,0.0,7.0,86.07886281545916
2021-12-08 21:00:00,14.0,72.0,0.0,6.9,75.48458955354576
2021-12-08 22:00:00,13.3,73.0,0.0,6.9,76.04177057224156
2021-12-08 23:00:00,12.6,76.0,0.0,6.7,65.13997754979147
2021-12-09 00:00:00,11.9,79.0,0.0,6.8,75.91221615018357
2021-12-09 01:00:00,11.2,82.0,0.0,7.2,78.992545487159
2021-12-09 02:00:00,10.9,84.0,0.0,6.7,92.70961393795486
2021-12-09 03:00:00,10.4,86.0,0.0,6.6,91.79149986944601
2021-12-09 04:00:00,9.9,88.0,0.0,6.9,85.86413636941197
2021-12-09 05:00:00,9.6,91.0,0.0,7.3,94.30753986410377
2021-12-09 06:00:00,9.3,92.0,0.0,7.2,100.48064158457457
2021-12-09 07:00:00,10.0,90.0,0.0,4.8,104.3005636107648
2021-12-09 08:00:00,12.4,82.0,0.0,7.6,79.74879281530649
2021-12-09 09:00:00,15.3,74.0,0.0,5.4,93.34229143714872
2021-12-09 10:00:00,17.9,65.0,0.0,5.4,80.91989611224189
2021-12-09 11:00:00,19.9,57.0,0.0,6.0,92.00593479184523
2021-12-09 12:00:00,21.2,49.0,0.0,5.7,87.43730646551762
2021-12-09 13:00:00,21.8,44.0,0.0,5.9,71.75153860595177
2021-12-09 14:00:00,22.0,41.0,0.0,5.6,70.32596513424035
2021-12-09 15:00:00,21.8,41.0,0.0,6.0,69.99255794806261
2021-12-09 16:00:00,20.2,55.0,0.0,4.6,62.88052455764826
2021-12-09 17:00:00,17.3,61.0,0.0,7.1,76.49765215481463
2021-12-09 18:00:00,17.0,61.0,0.0,7.4,71.28836972666224
2021-12-09 19:00:00,15.9,65.0,0.0,7.1,81.70710051870562
2021-12-09 20:00:00,15.4,67.0,0.0,7.5,67.78121379502977
2021-12-09 21:00:00,14.6,69.0,0.0,7.7,72.38756666380124
2021-12-09 22:00:00,13.9,72.0,0.0,8.0,68.02760474476933
2021-12-09 23:00:00,13.1,75.0,0.0,7.9,74.34269524576321
2021-12-10 00:00:00,12.2,79.0,0.0,6.9,78.15655304074411
2021-12-10 01:00:00,11.6,82.0,0.0,6.0,97.87279512596696
2021-12-10 02:00:00,11.5,81.0,0.0,6.8,86.10759407196191
2021-12-10 03:00:00,11.1,83.0,0.0,8.3,91.34151105592635
2021-12-10 04:00:00,10.7,85.0,0.0,8.3,89.59828641646455
2021-12-10 05:00:00,10.1,90.0,0.0,6.7,88.53657676144451
2021-12-10 06:00:00,10.0,91.0,0.0,6.7,96.82232405102016
2021-12-10 07:00:00,10.1,90.0,0.0,8.3,98.73655694657937
2021-12-10 08:00:00,12.6,80.0,0.0,10.4,79.13431449569372
2021-12-10 09:00:00,15.8,71.0,0.0,9.0,92.79107079783368
2021-12-10 10:00:00,18.4,61.0,0.0,10.2,75.03238056287779
2021-12-10 11:00:00,20.4,53.0,0.0,11.4,71.61009189153195
2021-12-10 12:00:00,21.5,46.0,0.0,11.9,73.78020887429199
2021-12-10 13:00:00,22.0,43.0,0.0,10.8,64.50582155186508
2021-12-10 14:00:00,22.1,42.0,0.0,10.7,67.35845102857272
2021-12-10 15:00:00,21.9,42.0,0.0,10.7,63.145736962212645
2021-12-10 16:00:00,20.5,49.0,0.0,7.5,72.56279982987287
2021-12-10 17:00:00,17.7,59.0,0.0,7.9,55.71284666424465
2021-12-10 18:00:00,17.0,61.0,0.0,9.1,57.522654306765084
2021-12-10 19:00:00,16.0,64.0,0.0,9.3,75.15478944523697
2021-12-10 20:00:00,15.1,65.0,0.0,10.1,77.40749362248951
2021-12-10 21:00:00,14.3,66.0,0.0,10.1,65.03516583900861
2021-12-10 22:00:00,13.6,69.0,0.0,10.5,71.37222854802373
2021-12-10 23:00:00,12.9,71.0,0.0,10.9,76.7379094227176
2021-12-11 00:00:00,12.2,73.0,0.0,10.9,82.17636504067048
2021-12-11 01:00:00,11.6,76.0,0.0,10.5,66.70065328818376
2021-12-11 02:00:00,11.2,77.0,0.0,10.8,76.25156010021092
2021-12-11 03:00:00,11.0,77.0,0.0,10.8,81.69264041960282
2021-12-11 04:00:00,10.6,78.0,0.0,10.8,90.38402643998741
2021-12-11 05:00:00,9.8,86.0,0.0,9.0,109.43026182542256
2021-12-11 06:00:00,9.4,89.0,0.0,9.8,90.04780174139154
2021-12-11 07:00:00,9.5,89.0,0.0,11.4,78.6874062046442
2021-12-11 08:00:00,11.6,81.0,0.0,13.6,84.73792159974417
2021-12-11 09:00:00,14.3,71.0,0.0,11.6,91.21266660533692
2021-12-11 10:00:00,17.0,62.0,0.0,11.2,79.84994067591609
2021-12-11 11:00:00,19.2,52.0,0.0,11.4,67.94785437379969
2021-12-11 12:00:00,20.6,45.0,0.0,11.2,77.4697994194197
2021-12-11 13:00:00,21.4,41.0,0.0,11.6,71.57810879772842
2021-12-11 14:00:00,21.6,38.0,0.0,10.9,58.12127591969019
2021-12-11 15:00:00,21.4,38.0,0.0,10.5,66.94696690230757
2021-12-11 16:00:00,20.0,46.0,0.0,7.0,78.45649757239616
2021-12-11 17:00:00,15.8,61.0,0.0,9.8,77.26966551665926
2021-12-11 18:00:00,15.4,62.0,0.0,9.4,69.14869900189338
2021-12-11 19:00:00,14.8,62.0,0.0,8.0,69.62987909549179
2021-12-11 20:00:00,14.2,63.0,0.0,7.3,82.8665553533529
2021-12-11 21:00:00,13.3,65.0,0.0,7.2,67.55086405870098
2021-12-11 22:00:00,12.2,68.0,0.0,7.8,80.2238968655066
2021-12-11 23:00:00,11.7,70.0,0.0,6.6,72.12810307668842
2021-12-12 00:00:00,11.3,71.0,0.0,6.3,92.1511026698183
2021-12-12 01:00:00,11.1,72.0,0.0,6.9,84.13770251554313
2021-12-12 02:00:00,10.8,72.0,0.0,7.2,96.07855141353336
2021-12-12 03:00:00,10.3,75.0,0.0,7.2,93.12021230798217
2021-12-12 04:00:00,9.9,77.0,0.0,7.9,81.64913038384309
2021-12-12 05:00:00,9.4,83.0,0.0,6.5,105.37826949885432
2021-12-12 06:00:00,8.9,86.0,0.0,5.4,109.34218562899518
2021-12-12 07:00:00,9.2,83.0,0.0,6.1,102.21188082250814
2021-12-12 08:00:00,11.4,76.0,0.0,7.9,85.20555693902305
2021-12-12 09:00:00,14.2,68.0,0.0,5.8,89.3632253329916
2021-12-12 10:00:00,17.0,59.0,0.0,4.0,92.21645928584141
2021-12-12 11:00:00,18.8,53.0,0.0,1.8,87.01304832950123
2021-12-12 12:00:00,20.1,46.0,0.0,1.1,101.1098947712435
2021-12-12 13:00:00,20.8,43.0,0.0,0.8,88.00820170526316
2021-12-12 14:00:00,21.0,41.0,0.0,0.8,65.53503243424959
2021-12-12 15:00:00,20.9,41.0,0.0,1.9,83.15210520380224
2021-12-12 16:00:00,19.3,66.0,0.0,3.6,82.03816375600437
2021-12-12 17:00:00,18.8,49.0,0.0,5.1,74.27657626085941
2021-12-12 18:00:00,18.2,51.0,0.0,5.2,72.19813320350119
2021-12-12 19:00:00,15.5,63.0,0.0,5.9,82.42538706993534
2021-12-12 20:00:00,13.2,76.0,0.0,8.0,85.14807998359922
2021-12-12 21:00:00,13.3,73.0,0.0,6.8,81.71798665031928
2021-12-12 22:00:00,12.8,73.0,0.0,6.4,79.51329045403398
2021-12-12 23:00:00,12.1,75.0,0.0,5.9,84.81355596951673
2021-12-13 00:00:00,11.0,81.0,0.0,7.1,86.95144754084835
2021-12-13 01:00:00,11.6,77.0,0.0,4.9,86.09779230657125
2021-12-13 02:00:00,12.3,74.0,0.0,1.6,102.90175076480361
2021-12-13 03:00:00,11.9,75.0,0.0,3.4,100.6564007413206
2021-12-13 04:00:00,9.8,83.0,0.0,4.7,109.00554213351718
2021-12-13 05:00:00,10.4,80.0,0.0,3.3,109.54910529713683
2021-12-13 06:00:00,8.6,87.0,0.0,4.3,96.07452580167406
2021-12-13 07:00:00,8.2,91.0,0.0,4.6,107.02374545668025
2021-12-13 08:00:00,11.4,80.0,0.0,3.0,94.29577977341916
2021-12-13 09:00:00,14.4,72.0,0.0,0.4,107.78262918088329
2021-12-13 10:00:00,17.0,62.0,0.0,2.3,91.88795083348421
2021-12-13 11:00:00,18.2,57.0,0.0,3.6,82.86203002199602
2021-12-13 12:00:00,19.0,49.0,0.0,5.2,84.59456762368677
2021-12-13 13:00:00,19.2,46.0,0.0,5.2,60.88172796690579
2021-12-13 14:00:00,19.2,46.0,0.0,5.4,65.05742120396836
2021-12-13 15:00:00,19.0,46.0,0.0,6.9,71.62495278889259
2021-12-13 16:00:00,18.2,52.0,0.0,5.1,77.15313936097334
2021-12-13 17:00:00,16.5,61.0,0.0,6.2,73.59661222338508
2021-12-13 18:00:00,17.4,55.0,0.0,5.0,65.31819613378177
2021-12-13 19:00:00,16.9,57.0,0.0,3.8,73.55660071952288
2021-12-13 20:00:00,15.9,60.0,0.0,1.8,87.0195122851912
2021-12-13 21:00:00,15.2,62.0,0.0,2.2,89.28986836971112
2021-12-13 22:00:00,14.5,64.0,0.0,3.2,85.34568840163337
2021-12-13 23:00:00,13.7,68.0,0.0,5.2,92.92653433124372
2021-12-14 00:00:00,12.5,76.0,0.0,6.5,89.79790744080171
